titleType,primaryTitle,isAdult,year,runtimeMinutes,genres,averageRating,numVotes
movie,Without Remorse,0,2021,109,War,5.8,53455
movie,The Chronicles of Narnia: Prince Caspian,0,2008,150,Action,6.5,205229
movie,The Chronicles of Narnia: Prince Caspian,0,2008,150,Adventure,6.5,205229
movie,The Chronicles of Narnia: Prince Caspian,0,2008,150,Family,6.5,205229
movie,Avatar,0,2009,162,Action,7.8,1178143
movie,Avatar,0,2009,162,Adventure,7.8,1178143
movie,Avatar,0,2009,162,Fantasy,7.8,1178143
movie,Reno 911! Miami,0,2007,80,Comedy,5.9,27069
movie,Reno 911! Miami,0,2007,80,Crime,5.9,27069
movie,War,0,2007,103,Action,6.2,89713
movie,War,0,2007,103,Crime,6.2,89713
movie,War,0,2007,103,Thriller,6.2,89713
movie,The Man from Earth,0,2007,87,Drama,7.9,183296
movie,The Man from Earth,0,2007,87,Fantasy,7.9,183296
movie,The Man from Earth,0,2007,87,Mystery,7.9,183296
movie,Aliens vs. Predator: Requiem,0,2007,94,Action,4.6,121510
movie,Aliens vs. Predator: Requiem,0,2007,94,Adventure,4.6,121510
movie,Aliens vs. Predator: Requiem,0,2007,94,Horror,4.6,121510
movie,Death Note,0,2006,126,Crime,7.6,30012
movie,Death Note,0,2006,126,Drama,7.6,30012
movie,Death Note,0,2006,126,Fantasy,7.6,30012
movie,Friday the 13th,0,2009,97,Horror,5.5,104658
movie,Friday the 13th,0,2009,97,Mystery,5.5,104658
movie,Friday the 13th,0,2009,97,Thriller,5.5,104658
movie,Love & Other Drugs,0,2010,112,Comedy,6.7,196449
movie,Love & Other Drugs,0,2010,112,Drama,6.7,196449
movie,Love & Other Drugs,0,2010,112,Romance,6.7,196449
movie,Into the Wild,0,2007,148,Adventure,8.1,605419
movie,Into the Wild,0,2007,148,Biography,8.1,605419
movie,Into the Wild,0,2007,148,Drama,8.1,605419
movie,Music and Lyrics,0,2007,104,Comedy,6.5,101740
movie,Music and Lyrics,0,2007,104,Music,6.5,101740
movie,Music and Lyrics,0,2007,104,Romance,6.5,101740
movie,Body of Lies,0,2008,128,Action,7.1,224506
movie,Body of Lies,0,2008,128,Drama,7.1,224506
movie,Body of Lies,0,2008,128,Thriller,7.1,224506
movie,We Are Marshall,0,2006,131,Drama,7.1,60046
movie,We Are Marshall,0,2006,131,Sport,7.1,60046
movie,The Water Horse,0,2007,112,Adventure,6.4,40000
movie,The Water Horse,0,2007,112,Family,6.4,40000
movie,The Water Horse,0,2007,112,Fantasy,6.4,40000
movie,Thirst,0,2009,134,Drama,7.1,45599
movie,Thirst,0,2009,134,Fantasy,7.1,45599
movie,Thirst,0,2009,134,Horror,7.1,45599
movie,I Now Pronounce You Chuck & Larry,0,2007,115,Comedy,5.9,145607
movie,I Now Pronounce You Chuck & Larry,0,2007,115,Romance,5.9,145607
movie,License to Wed,0,2007,91,Comedy,5.3,39095
movie,License to Wed,0,2007,91,Romance,5.3,39095
movie,Planet 51,0,2009,91,Adventure,6.0,54047
movie,Planet 51,0,2009,91,Animation,6.0,54047
movie,Planet 51,0,2009,91,Comedy,6.0,54047
movie,A Thousand Words,0,2012,91,Comedy,5.9,42147
movie,A Thousand Words,0,2012,91,Drama,5.9,42147
movie,Brothers,0,2009,105,Drama,7.1,120713
movie,Brothers,0,2009,105,Thriller,7.1,120713
movie,Brothers,0,2009,105,War,7.1,120713
movie,My Blueberry Nights,0,2007,95,Drama,6.6,53772
movie,My Blueberry Nights,0,2007,95,Romance,6.6,53772
movie,American Gangster,0,2007,157,Biography,7.8,414580
movie,American Gangster,0,2007,157,Crime,7.8,414580
movie,American Gangster,0,2007,157,Drama,7.8,414580
movie,The Baader Meinhof Complex,0,2008,150,Action,7.4,37544
movie,The Baader Meinhof Complex,0,2008,150,Biography,7.4,37544
movie,The Baader Meinhof Complex,0,2008,150,Crime,7.4,37544
movie,Eastern Promises,0,2007,100,Crime,7.6,237901
movie,Eastern Promises,0,2007,100,Drama,7.6,237901
movie,Eastern Promises,0,2007,100,Thriller,7.6,237901
movie,Escape from Planet Earth,0,2012,89,Adventure,5.9,25466
movie,Escape from Planet Earth,0,2012,89,Animation,5.9,25466
movie,Escape from Planet Earth,0,2012,89,Comedy,5.9,25466
movie,Meet Dave,0,2008,90,Adventure,5.0,40435
movie,Meet Dave,0,2008,90,Comedy,5.0,40435
movie,Meet Dave,0,2008,90,Family,5.0,40435
movie,What's Your Number?,0,2011,106,Comedy,6.1,78408
movie,What's Your Number?,0,2011,106,Romance,6.1,78408
movie,Fool's Gold,0,2008,112,Action,5.7,78102
movie,Fool's Gold,0,2008,112,Adventure,5.7,78102
movie,Fool's Gold,0,2008,112,Comedy,5.7,78102
movie,Samsara,0,2011,102,Documentary,8.5,35137
movie,Samsara,0,2011,102,Music,8.5,35137
movie,Man of Steel,0,2013,143,Action,7.0,742825
movie,Man of Steel,0,2013,143,Adventure,7.0,742825
movie,Man of Steel,0,2013,143,Sci-Fi,7.0,742825
movie,Cell,0,2016,98,Action,4.4,27453
movie,Cell,0,2016,98,Adventure,4.4,27453
movie,Cell,0,2016,98,Horror,4.4,27453
movie,The Illusionist,0,2010,90,Animation,7.5,34862
movie,The Illusionist,0,2010,90,Drama,7.5,34862
movie,The Illusionist,0,2010,90,Fantasy,7.5,34862
movie,The Savages,0,2007,114,Comedy,7.1,37017
movie,The Savages,0,2007,114,Drama,7.1,37017
movie,Stomp the Yard,0,2007,115,Drama,5.5,25464
movie,Stomp the Yard,0,2007,115,Music,5.5,25464
movie,Stomp the Yard,0,2007,115,Romance,5.5,25464
movie,Black Sheep,0,2006,87,Comedy,5.8,40333
movie,Black Sheep,0,2006,87,Horror,5.8,40333
movie,Black Sheep,0,2006,87,Sci-Fi,5.8,40333
movie,Drive,0,2011,100,Action,7.8,608629
movie,Drive,0,2011,100,Drama,7.8,608629
movie,Everybody's Fine,0,2009,100,Adventure,7.1,60819
movie,Everybody's Fine,0,2009,100,Drama,7.1,60819
movie,The Princess and the Frog,0,2009,97,Adventure,7.1,136642
movie,The Princess and the Frog,0,2009,97,Animation,7.1,136642
movie,The Princess and the Frog,0,2009,97,Comedy,7.1,136642
movie,In Bruges,0,2008,107,Comedy,7.9,409696
movie,In Bruges,0,2008,107,Crime,7.9,409696
movie,In Bruges,0,2008,107,Drama,7.9,409696
movie,Mr. Brooks,0,2007,120,Crime,7.3,148677
movie,Mr. Brooks,0,2007,120,Drama,7.3,148677
movie,Mr. Brooks,0,2007,120,Thriller,7.3,148677
movie,Teeth,0,2007,94,Action,5.4,43269
movie,Teeth,0,2007,94,Comedy,5.4,43269
movie,Teeth,0,2007,94,Fantasy,5.4,43269
movie,The Wolfman,0,2010,103,Drama,5.8,105714
movie,The Wolfman,0,2010,103,Fantasy,5.8,105714
movie,The Wolfman,0,2010,103,Horror,5.8,105714
movie,Atonement,0,2007,123,Drama,7.8,268780
movie,Atonement,0,2007,123,Mystery,7.8,268780
movie,Atonement,0,2007,123,Romance,7.8,268780
movie,Ong Bak 2,0,2008,98,Action,6.2,30423
movie,The Boxtrolls,0,2014,96,Adventure,6.8,56813
movie,The Boxtrolls,0,2014,96,Animation,6.8,56813
movie,The Boxtrolls,0,2014,96,Comedy,6.8,56813
movie,Hot Rod,0,2007,88,Comedy,6.7,83669
movie,Hot Rod,0,2007,88,Sport,6.7,83669
movie,The Man Who Knew Infinity,0,2015,108,Biography,7.2,55698
movie,The Man Who Knew Infinity,0,2015,108,Drama,7.2,55698
movie,Deck the Halls,0,2006,93,Comedy,5.1,27623
movie,Deck the Halls,0,2006,93,Family,5.1,27623
movie,The Incredible Burt Wonderstone,0,2013,100,Comedy,5.9,72779
movie,Dallas Buyers Club,0,2013,117,Biography,8.0,471474
movie,Dallas Buyers Club,0,2013,117,Drama,8.0,471474
movie,Mirrors,0,2008,110,Horror,6.2,105939
movie,Mirrors,0,2008,110,Mystery,6.2,105939
movie,The Messenger,0,2009,113,Drama,7.1,35011
movie,The Messenger,0,2009,113,Romance,7.1,35011
movie,The Messenger,0,2009,113,War,7.1,35011
movie,Jack Reacher,0,2012,130,Action,7.0,327902
movie,Jack Reacher,0,2012,130,Thriller,7.0,327902
movie,R.I.P.D.,0,2013,96,Action,5.6,128676
movie,R.I.P.D.,0,2013,96,Adventure,5.6,128676
movie,R.I.P.D.,0,2013,96,Comedy,5.6,128676
movie,Case 39,0,2009,109,Horror,6.2,83917
movie,Case 39,0,2009,109,Mystery,6.2,83917
movie,Case 39,0,2009,109,Thriller,6.2,83917
movie,Death at a Funeral,0,2007,90,Comedy,7.4,114045
movie,Mamma Mia!,0,2008,108,Comedy,6.4,233846
movie,Mamma Mia!,0,2008,108,Musical,6.4,233846
movie,Mamma Mia!,0,2008,108,Romance,6.4,233846
movie,Scary Movie V,0,2013,88,Comedy,3.6,69986
movie,Cassandra's Dream,0,2007,108,Crime,6.7,51751
movie,Cassandra's Dream,0,2007,108,Drama,6.7,51751
movie,Cassandra's Dream,0,2007,108,Romance,6.7,51751
movie,Star Trek,0,2009,127,Action,7.9,594960
movie,Star Trek,0,2009,127,Adventure,7.9,594960
movie,Star Trek,0,2009,127,Sci-Fi,7.9,594960
movie,13,0,2010,91,Crime,6.1,41717
movie,13,0,2010,91,Drama,6.1,41717
movie,13,0,2010,91,Thriller,6.1,41717
movie,Be Kind Rewind,0,2008,102,Comedy,6.4,90644
movie,Epic Movie,0,2007,86,Adventure,2.4,104619
movie,Epic Movie,0,2007,86,Comedy,2.4,104619
movie,Epic Movie,0,2007,86,Fantasy,2.4,104619
movie,Forgetting Sarah Marshall,0,2008,111,Comedy,7.1,277470
movie,Forgetting Sarah Marshall,0,2008,111,Drama,7.1,277470
movie,Forgetting Sarah Marshall,0,2008,111,Romance,7.1,277470
movie,The Hills Have Eyes 2,0,2007,89,Horror,5.1,63294
movie,The Hills Have Eyes 2,0,2007,89,Thriller,5.1,63294
movie,The Incredible Hulk,0,2008,112,Action,6.6,469187
movie,The Incredible Hulk,0,2008,112,Adventure,6.6,469187
movie,The Incredible Hulk,0,2008,112,Sci-Fi,6.6,469187
movie,Deception,0,2008,107,Crime,6.1,38925
movie,Deception,0,2008,107,Drama,6.1,38925
movie,Deception,0,2008,107,Mystery,6.1,38925
movie,Transsiberian,0,2008,111,Crime,6.7,52507
movie,Transsiberian,0,2008,111,Drama,6.7,52507
movie,Transsiberian,0,2008,111,Mystery,6.7,52507
movie,Appaloosa,0,2008,115,Action,6.7,60625
movie,Appaloosa,0,2008,115,Crime,6.7,60625
movie,Appaloosa,0,2008,115,Drama,6.7,60625
movie,Clash of the Titans,0,2010,106,Action,5.8,278561
movie,Clash of the Titans,0,2010,106,Adventure,5.8,278561
movie,Clash of the Titans,0,2010,106,Fantasy,5.8,278561
movie,The Dirt,0,2019,107,Biography,7.0,45906
movie,The Dirt,0,2019,107,Comedy,7.0,45906
movie,The Dirt,0,2019,107,Drama,7.0,45906
movie,Thor,0,2011,115,Action,7.0,805284
movie,Thor,0,2011,115,Adventure,7.0,805284
movie,Thor,0,2011,115,Fantasy,7.0,805284
movie,An American Crime,0,2007,98,Biography,7.3,34222
movie,An American Crime,0,2007,98,Crime,7.3,34222
movie,An American Crime,0,2007,98,Drama,7.3,34222
movie,Warcraft,0,2016,123,Action,6.8,256832
movie,Warcraft,0,2016,123,Adventure,6.8,256832
movie,Warcraft,0,2016,123,Fantasy,6.8,256832
movie,Death Sentence,0,2007,105,Action,6.7,71228
movie,Death Sentence,0,2007,105,Crime,6.7,71228
movie,Death Sentence,0,2007,105,Drama,6.7,71228
movie,The Hottie & the Nottie,0,2008,91,Comedy,1.9,38076
movie,The Hottie & the Nottie,0,2008,91,Romance,1.9,38076
movie,It's Kind of a Funny Story,0,2010,101,Comedy,7.1,141412
movie,It's Kind of a Funny Story,0,2010,101,Drama,7.1,141412
movie,It's Kind of a Funny Story,0,2010,101,Romance,7.1,141412
movie,P2,0,2007,98,Crime,5.9,33644
movie,P2,0,2007,98,Horror,5.9,33644
movie,P2,0,2007,98,Thriller,5.9,33644
movie,Rendition,0,2007,122,Drama,6.8,55525
movie,Rendition,0,2007,122,Thriller,6.8,55525
movie,Taxi 4,0,2007,91,Action,5.6,27954
movie,Taxi 4,0,2007,91,Comedy,5.6,27954
movie,Taxi 4,0,2007,91,Crime,5.6,27954
movie,Lars and the Real Girl,0,2007,106,Comedy,7.3,143169
movie,Lars and the Real Girl,0,2007,106,Drama,7.3,143169
movie,Lars and the Real Girl,0,2007,106,Romance,7.3,143169
movie,The Midnight Meat Train,0,2008,98,Horror,6.0,63654
movie,The Midnight Meat Train,0,2008,98,Mystery,6.0,63654
movie,The Midnight Meat Train,0,2008,98,Thriller,6.0,63654
movie,The Witches,0,2020,106,Adventure,5.3,36671
movie,The Witches,0,2020,106,Comedy,5.3,36671
movie,The Witches,0,2020,106,Family,5.3,36671
movie,Carriers,0,2009,85,Action,6.0,45915
movie,Carriers,0,2009,85,Adventure,6.0,45915
movie,Carriers,0,2009,85,Drama,6.0,45915
movie,Angels & Demons,0,2009,138,Action,6.7,286610
movie,Angels & Demons,0,2009,138,Mystery,6.7,286610
movie,Angels & Demons,0,2009,138,Thriller,6.7,286610
movie,Funny Games,0,2007,111,Crime,6.6,95143
movie,Funny Games,0,2007,111,Drama,6.6,95143
movie,Funny Games,0,2007,111,Thriller,6.6,95143
movie,"Lust, Caution",0,2007,157,Drama,7.5,40584
movie,"Lust, Caution",0,2007,157,History,7.5,40584
movie,"Lust, Caution",0,2007,157,Romance,7.5,40584
movie,"New York, I Love You",0,2008,103,Comedy,6.2,46075
movie,"New York, I Love You",0,2008,103,Drama,6.2,46075
movie,"New York, I Love You",0,2008,103,Romance,6.2,46075
movie,Persepolis,0,2007,96,Animation,8.0,93007
movie,Persepolis,0,2007,96,Biography,8.0,93007
movie,Persepolis,0,2007,96,Drama,8.0,93007
movie,The Girl Who Leapt Through Time,0,2006,98,Adventure,7.7,64355
movie,The Girl Who Leapt Through Time,0,2006,98,Animation,7.7,64355
movie,The Girl Who Leapt Through Time,0,2006,98,Comedy,7.7,64355
movie,Tooth Fairy,0,2010,101,Comedy,5.0,45336
movie,Tooth Fairy,0,2010,101,Family,5.0,45336
movie,Tooth Fairy,0,2010,101,Fantasy,5.0,45336
movie,Bright Star,0,2009,119,Biography,6.9,26795
movie,Bright Star,0,2009,119,Drama,6.9,26795
movie,Bright Star,0,2009,119,Romance,6.9,26795
movie,The Danish Girl,0,2015,119,Biography,7.1,178368
movie,The Danish Girl,0,2015,119,Drama,7.1,178368
movie,The Danish Girl,0,2015,119,Romance,7.1,178368
movie,Jack and Jill,0,2011,91,Comedy,3.3,82748
movie,Take Me Home Tonight,0,2011,114,Comedy,6.3,52956
movie,Take Me Home Tonight,0,2011,114,Drama,6.3,52956
movie,Take Me Home Tonight,0,2011,114,Romance,6.3,52956
movie,The Nines,0,2007,100,Drama,6.3,33631
movie,The Nines,0,2007,100,Fantasy,6.3,33631
movie,The Nines,0,2007,100,Mystery,6.3,33631
movie,Speed Racer,0,2008,135,Action,6.0,72447
movie,Speed Racer,0,2008,135,Adventure,6.0,72447
movie,Speed Racer,0,2008,135,Comedy,6.0,72447
movie,The Love Guru,0,2008,87,Comedy,3.8,52212
movie,The Love Guru,0,2008,87,Romance,3.8,52212
movie,The Love Guru,0,2008,87,Sport,3.8,52212
movie,The Counterfeiters,0,2007,99,Crime,7.6,45114
movie,The Counterfeiters,0,2007,99,Drama,7.6,45114
movie,The Counterfeiters,0,2007,99,History,7.6,45114
movie,Bangkok Dangerous,0,2008,99,Action,5.3,56340
movie,Bangkok Dangerous,0,2008,99,Crime,5.3,56340
movie,Bangkok Dangerous,0,2008,99,Thriller,5.3,56340
movie,Percy Jackson & the Olympians: The Lightning Thief,0,2010,118,Adventure,5.9,184942
movie,Percy Jackson & the Olympians: The Lightning Thief,0,2010,118,Family,5.9,184942
movie,Percy Jackson & the Olympians: The Lightning Thief,0,2010,118,Fantasy,5.9,184942
movie,Seven Pounds,0,2008,123,Drama,7.6,297522
movie,The Stepfather,0,2009,101,Crime,5.6,34025
movie,The Stepfather,0,2009,101,Thriller,5.6,34025
movie,Frontier(s),0,2007,108,Horror,6.2,26443
movie,She's Out of My League,0,2010,104,Comedy,6.4,134903
movie,She's Out of My League,0,2010,104,Romance,6.4,134903
movie,Religulous,0,2008,101,Comedy,7.6,58814
movie,Religulous,0,2008,101,Documentary,7.6,58814
movie,Religulous,0,2008,101,War,7.6,58814
movie,Sydney White,0,2007,108,Comedy,6.2,48109
movie,Sydney White,0,2007,108,Drama,6.2,48109
movie,Sydney White,0,2007,108,Romance,6.2,48109
movie,The Uninvited,0,2009,87,Drama,6.3,79267
movie,The Uninvited,0,2009,87,Fantasy,6.3,79267
movie,The Uninvited,0,2009,87,Horror,6.3,79267
movie,The Book Thief,0,2013,131,Drama,7.5,132696
movie,The Book Thief,0,2013,131,War,7.5,132696
movie,Conan the Barbarian,0,2011,113,Action,5.2,98077
movie,Conan the Barbarian,0,2011,113,Adventure,5.2,98077
movie,Conan the Barbarian,0,2011,113,Fantasy,5.2,98077
movie,Interstellar,0,2014,169,Adventure,8.6,1685389
movie,Interstellar,0,2014,169,Drama,8.6,1685389
movie,Interstellar,0,2014,169,Sci-Fi,8.6,1685389
movie,World War Z,0,2013,116,Action,7.0,639259
movie,World War Z,0,2013,116,Adventure,7.0,639259
movie,World War Z,0,2013,116,Horror,7.0,639259
movie,Flipped,0,2010,90,Comedy,7.7,87952
movie,Flipped,0,2010,90,Drama,7.7,87952
movie,Flipped,0,2010,90,Romance,7.7,87952
movie,Valentine's Day,0,2010,125,Comedy,5.7,118002
movie,Valentine's Day,0,2010,125,Romance,5.7,118002
movie,Drillbit Taylor,0,2008,110,Action,5.7,59897
movie,Drillbit Taylor,0,2008,110,Comedy,5.7,59897
movie,Drillbit Taylor,0,2008,110,Crime,5.7,59897
movie,Ghosts of Girlfriends Past,0,2009,115,Comedy,5.8,88525
movie,Ghosts of Girlfriends Past,0,2009,115,Fantasy,5.8,88525
movie,Ghosts of Girlfriends Past,0,2009,115,Romance,5.8,88525
movie,The Soloist,0,2009,117,Biography,6.7,53144
movie,The Soloist,0,2009,117,Drama,6.7,53144
movie,The Soloist,0,2009,117,Music,6.7,53144
movie,Marley & Me,0,2008,111,Comedy,7.1,154579
movie,Marley & Me,0,2008,111,Drama,7.1,154579
movie,Marley & Me,0,2008,111,Family,7.1,154579
movie,Priest,0,2011,87,Action,5.7,118719
movie,Priest,0,2011,87,Adventure,5.7,118719
movie,Priest,0,2011,87,Fantasy,5.7,118719
movie,Shooter,0,2007,124,Action,7.2,325492
movie,Shooter,0,2007,124,Drama,7.2,325492
movie,Shooter,0,2007,124,Thriller,7.2,325492
movie,Changeling,0,2008,141,Biography,7.7,250420
movie,Changeling,0,2008,141,Crime,7.7,250420
movie,Changeling,0,2008,141,Drama,7.7,250420
movie,The Bucket List,0,2007,97,Adventure,7.4,240812
movie,The Bucket List,0,2007,97,Comedy,7.4,240812
movie,The Bucket List,0,2007,97,Drama,7.4,240812
movie,The Magician,0,2006,122,Comedy,7.4,32091
movie,The Magician,0,2006,122,Drama,7.4,32091
movie,Dracula Untold,0,2014,92,Action,6.3,189867
movie,Dracula Untold,0,2014,92,Drama,6.3,189867
movie,Dracula Untold,0,2014,92,Fantasy,6.3,189867
movie,A Mighty Heart,0,2007,108,Biography,6.6,27478
movie,A Mighty Heart,0,2007,108,Drama,6.6,27478
movie,A Mighty Heart,0,2007,108,History,6.6,27478
movie,Superbad,0,2007,113,Comedy,7.6,554894
movie,Quantum of Solace,0,2008,106,Action,6.6,437170
movie,Quantum of Solace,0,2008,106,Adventure,6.6,437170
movie,Quantum of Solace,0,2008,106,Thriller,6.6,437170
movie,The Girl Next Door,0,2007,91,Crime,6.5,25736
movie,The Girl Next Door,0,2007,91,Drama,6.5,25736
movie,The Girl Next Door,0,2007,91,Thriller,6.5,25736
movie,Godzilla,0,2014,123,Action,6.4,403813
movie,Godzilla,0,2014,123,Adventure,6.4,403813
movie,Godzilla,0,2014,123,Sci-Fi,6.4,403813
movie,The Spirit,0,2008,103,Action,4.8,60855
movie,The Spirit,0,2008,103,Crime,4.8,60855
movie,The Spirit,0,2008,103,Fantasy,4.8,60855
movie,"Definitely, Maybe",0,2008,112,Comedy,7.1,162924
movie,"Definitely, Maybe",0,2008,112,Drama,7.1,162924
movie,"Definitely, Maybe",0,2008,112,Romance,7.1,162924
movie,Underworld: Rise of the Lycans,0,2009,92,Action,6.6,157451
movie,Underworld: Rise of the Lycans,0,2009,92,Fantasy,6.6,157451
movie,Underworld: Rise of the Lycans,0,2009,92,Thriller,6.6,157451
movie,Hotel Transylvania,0,2012,91,Animation,7.1,244976
movie,Hotel Transylvania,0,2012,91,Comedy,7.1,244976
movie,Hotel Transylvania,0,2012,91,Family,7.1,244976
movie,Pet Sematary,0,2019,101,Horror,5.7,89951
movie,Pet Sematary,0,2019,101,Mystery,5.7,89951
movie,Pet Sematary,0,2019,101,Thriller,5.7,89951
movie,The Darjeeling Limited,0,2007,91,Adventure,7.2,193491
movie,The Darjeeling Limited,0,2007,91,Comedy,7.2,193491
movie,The Darjeeling Limited,0,2007,91,Drama,7.2,193491
movie,The Pink Panther 2,0,2009,92,Action,5.6,44458
movie,The Pink Panther 2,0,2009,92,Adventure,5.6,44458
movie,The Pink Panther 2,0,2009,92,Comedy,5.6,44458
movie,After.Life,0,2009,104,Drama,5.9,38249
movie,After.Life,0,2009,104,Mystery,5.9,38249
movie,After.Life,0,2009,104,Thriller,5.9,38249
movie,Step Brothers,0,2008,98,Comedy,6.9,285314
movie,Semi-Pro,0,2008,91,Comedy,5.8,81229
movie,Semi-Pro,0,2008,91,Sport,5.8,81229
movie,The Town,0,2010,125,Crime,7.5,376970
movie,The Town,0,2010,125,Drama,7.5,376970
movie,The Town,0,2010,125,Thriller,7.5,376970
movie,Two Days in Paris,0,2007,96,Comedy,6.8,31020
movie,Two Days in Paris,0,2007,96,Drama,6.8,31020
movie,Two Days in Paris,0,2007,96,Romance,6.8,31020
movie,Walk Hard: The Dewey Cox Story,0,2007,96,Comedy,6.8,71025
movie,Walk Hard: The Dewey Cox Story,0,2007,96,Music,6.8,71025
movie,The Kids Are All Right,0,2010,106,Comedy,7.0,129232
movie,The Kids Are All Right,0,2010,106,Drama,7.0,129232
movie,The Kids Are All Right,0,2010,106,Romance,7.0,129232
movie,Paranoid Park,0,2007,85,Crime,6.7,30245
movie,Paranoid Park,0,2007,85,Drama,6.7,30245
movie,Paranoid Park,0,2007,85,Mystery,6.7,30245
movie,The Brothers Bloom,0,2008,114,Action,6.8,50350
movie,The Brothers Bloom,0,2008,114,Adventure,6.8,50350
movie,The Brothers Bloom,0,2008,114,Comedy,6.8,50350
movie,Cloudy with a Chance of Meatballs,0,2009,90,Adventure,6.9,222062
movie,Cloudy with a Chance of Meatballs,0,2009,90,Animation,6.9,222062
movie,Cloudy with a Chance of Meatballs,0,2009,90,Comedy,6.9,222062
movie,The Collector,0,2009,90,Horror,6.4,63441
movie,The Collector,0,2009,90,Thriller,6.4,63441
movie,The Last House on the Left,0,2009,110,Horror,6.5,90602
movie,The Last House on the Left,0,2009,110,Thriller,6.5,90602
movie,Son of Rambow,0,2007,96,Action,7.0,31633
movie,Son of Rambow,0,2007,96,Adventure,7.0,31633
movie,Son of Rambow,0,2007,96,Comedy,7.0,31633
movie,The Avengers,0,2012,143,Action,8.0,1337036
movie,The Avengers,0,2012,143,Adventure,8.0,1337036
movie,The Avengers,0,2012,143,Sci-Fi,8.0,1337036
movie,Epic,0,2013,102,Action,6.6,103701
movie,Epic,0,2013,102,Adventure,6.6,103701
movie,Epic,0,2013,102,Animation,6.6,103701
movie,Diary of the Dead,0,2007,95,Fantasy,5.6,47172
movie,Diary of the Dead,0,2007,95,Horror,5.6,47172
movie,Diary of the Dead,0,2007,95,Sci-Fi,5.6,47172
movie,Paprika,0,2006,90,Animation,7.7,79169
movie,Paprika,0,2006,90,Drama,7.7,79169
movie,Paprika,0,2006,90,Fantasy,7.7,79169
movie,The House Bunny,0,2008,97,Comedy,5.5,82748
movie,The House Bunny,0,2008,97,Romance,5.5,82748
movie,Inside,0,2007,82,Horror,6.8,39935
movie,The Visitor,0,2007,104,Drama,7.6,42812
movie,Sleuth,0,2007,88,Crime,6.5,31438
movie,Sleuth,0,2007,88,Drama,6.5,31438
movie,Sleuth,0,2007,88,Mystery,6.5,31438
movie,The Mummy: Tomb of the Dragon Emperor,0,2008,112,Action,5.2,157462
movie,The Mummy: Tomb of the Dragon Emperor,0,2008,112,Fantasy,5.2,157462
movie,The Mummy: Tomb of the Dragon Emperor,0,2008,112,Horror,5.2,157462
movie,Super Troopers 2,0,2018,100,Comedy,6.1,25936
movie,Super Troopers 2,0,2018,100,Crime,6.1,25936
movie,Super Troopers 2,0,2018,100,Mystery,6.1,25936
movie,Blindness,0,2008,121,Drama,6.6,72320
movie,Blindness,0,2008,121,Mystery,6.6,72320
movie,Blindness,0,2008,121,Sci-Fi,6.6,72320
movie,Elite Squad,0,2007,115,Action,8.0,102031
movie,Elite Squad,0,2007,115,Crime,8.0,102031
movie,Elite Squad,0,2007,115,Drama,8.0,102031
movie,Valhalla Rising,0,2009,93,Action,6.1,59098
movie,Valhalla Rising,0,2009,93,Adventure,6.1,59098
movie,Valhalla Rising,0,2009,93,Drama,6.1,59098
movie,Sunshine Cleaning,0,2008,91,Comedy,6.8,71503
movie,Sunshine Cleaning,0,2008,91,Drama,6.8,71503
movie,Trick 'r Treat,0,2007,82,Comedy,6.8,89452
movie,Trick 'r Treat,0,2007,82,Horror,6.8,89452
movie,The Duchess,0,2008,110,Biography,6.9,81742
movie,The Duchess,0,2008,110,Drama,6.9,81742
movie,The Duchess,0,2008,110,History,6.9,81742
movie,Mr. Peabody & Sherman,0,2014,92,Adventure,6.8,67733
movie,Mr. Peabody & Sherman,0,2014,92,Animation,6.8,67733
movie,Mr. Peabody & Sherman,0,2014,92,Comedy,6.8,67733
movie,The Forbidden Kingdom,0,2008,104,Action,6.6,104649
movie,The Forbidden Kingdom,0,2008,104,Adventure,6.6,104649
movie,The Forbidden Kingdom,0,2008,104,Fantasy,6.6,104649
movie,The Jane Austen Book Club,0,2007,106,Comedy,6.8,27310
movie,The Jane Austen Book Club,0,2007,106,Drama,6.8,27310
movie,The Jane Austen Book Club,0,2007,106,Romance,6.8,27310
movie,Made of Honor,0,2008,101,Comedy,5.9,70572
movie,Made of Honor,0,2008,101,Romance,5.9,70572
movie,Frost/Nixon,0,2008,122,Biography,7.7,106758
movie,Frost/Nixon,0,2008,122,Drama,7.7,106758
movie,Frost/Nixon,0,2008,122,History,7.7,106758
movie,Jungle Cruise,0,2021,127,Action,6.6,167233
movie,Jungle Cruise,0,2021,127,Adventure,6.6,167233
movie,Jungle Cruise,0,2021,127,Comedy,6.6,167233
movie,Antichrist,0,2009,108,Drama,6.6,123524
movie,Antichrist,0,2009,108,Horror,6.6,123524
movie,Antichrist,0,2009,108,Thriller,6.6,123524
movie,Baby Mama,0,2008,99,Comedy,6.0,44287
movie,Baby Mama,0,2008,99,Romance,6.0,44287
movie,Chak De! India,0,2007,153,Drama,8.2,78416
movie,Chak De! India,0,2007,153,Family,8.2,78416
movie,Chak De! India,0,2007,153,Sport,8.2,78416
movie,Red State,0,2011,88,Action,6.2,63931
movie,Red State,0,2011,88,Crime,6.2,63931
movie,Red State,0,2011,88,Horror,6.2,63931
movie,Nine,0,2009,118,Drama,5.8,43538
movie,Nine,0,2009,118,Musical,5.8,43538
movie,Nine,0,2009,118,Romance,5.8,43538
movie,Ponyo,0,2008,101,Adventure,7.7,136964
movie,Ponyo,0,2008,101,Animation,7.7,136964
